W,Ta,Mo,Nb,Zr,Ti,Comp_point,Unit [at% or wt%],VEC,Delta_pct,H_mix_kJ_mol
26.4288,33.3623,2.5179,20.8737,3.653,13.1642,5489,at%,5.121289999999999,3.455839318302191,-5.515260442103566
18.8433,13.4319,21.0627,9.5327,31.011,6.1184,5490,at%,5.027766,6.3506030399334295,-6.700989000021301
32.7686,0.4005,22.9691,19.3257,3.599,20.9372,5491,at%,5.31202,3.86801069576591,-6.1718735185798845
10.7402,6.1172,27.0248,25.4664,10.2643,20.3871,5492,at%,5.071135999999999,4.420160159868299,-5.690154801385967
21.4702,19.0503,24.2103,25.558000000000003,1.8667,7.8445,5493,at%,5.359693,3.131720056336667,-6.047436408552159
15.5811,9.9975,6.6297,2.8373,29.4963,35.4581,5494,at%,4.572564,5.623415401821726,-9.953434810749688
10.2122,8.1115,18.8178,9.5882,11.7133,41.557,5495,at%,4.7575970000000005,4.420755993409477,-6.446777508273655
25.8653,29.2097,4.3929,4.7685,5.2647,30.4988,5496,at%,4.944942,3.8323908422202466,-5.630372893497812
7.6978,19.9257,7.1472,11.98,29.0585,24.1908,5497,at%,4.615957,5.317930316134735,-5.701240858643251
29.6075,16.1785,7.4383,4.3037,19.5929,22.879,5498,at%,4.945734,5.642842754960136,-8.355029115903992
14.7927,32.09,19.4761,20.6572,1.6222,11.3619,5499,at%,5.212852,2.8646326558992947,-5.049962386750422
19.6184,14.5136,20.2695,9.0612,18.7112,17.8263,5500,at%,5.033514,5.480491625018324,-7.220681666523519
28.6808,32.5258,7.1177,8.9207,1.727,21.028,5501,at%,5.130435,3.160840290240663,-5.627740605132051
24.0456,15.9887,25.596,6.1078,2.0081,26.2537,5502,at%,5.213793,3.3386466308411458,-5.467711811987633
26.577,12.9632,3.1859,19.0969,19.4009,18.776,5503,at%,4.915855,5.41678267794502,-7.094970633420976
20.9777,12.332,9.9127,21.5675,14.4236,20.7865,5504,at%,4.956803,4.911546500841229,-6.3513282895234955
31.5147,2.7566,17.5911,15.7246,13.1701,19.2428,5505,at%,5.166924000000001,5.197660430070845,-7.556295773696819
18.2968,12.6945,26.4536,16.507,12.4082,13.6399,5506,at%,5.187023,4.879061616977849,-6.392306604833393
30.515,10.3963,14.4271,15.6467,9.6985,19.3165,5507,at%,5.159276,4.705714049074623,-6.999281810012472
18.121,8.186,26.7133,22.776,10.1363,14.0674,5508,at%,5.206306,4.598263565634701,-6.238556401907113
16.9045,3.5302,3.3383,29.0687,27.5593,19.599,5509,at%,4.7308449999999995,5.442365199079839,-6.14917932576026
22.5844,18.3067,17.6965,14.7736,5.2004,21.4384,5510,at%,5.136421,3.8736185271725834,-5.887097510180213
13.1928,27.8493,1.5807,26.3533,9.3587,21.6652,5511,at%,4.837496,3.900369663796717,-3.3112444729168127
1.4012,20.5218,20.8801,19.6882,8.5311,28.9776,5512,at%,4.847726,3.7516165510101436,-3.611289820098409
24.2465,20.7142,20.6923,1.8974,12.1746,20.2751,5513,at%,5.124896,4.9325583243350515,-6.954068667968843
8.9814,3.8057,10.9263,22.9895,30.4462,22.8511,5514,at%,4.666113999999999,5.418624628593157,-6.488027062650362
18.5876,19.1122,16.2262,8.6351,21.6113,15.8277,5515,at%,4.973753,5.622563808653863,-6.919326213749817
29.929,1.5542,12.302,31.0751,8.386000000000001,16.7537,5516,at%,5.170913,4.503694698963697,-6.777063331362129
22.9873,17.5513,19.8662,16.9212,6.8014,15.8726,5517,at%,5.201795000000001,4.142768668385057,-6.154211647764477
30.1678,28.6631,25.3258,0.2263,1.9544,13.6626,5518,at%,5.398766,3.09110623199722,-5.749011382970828
0.5897,24.1265,13.4018,21.9499,15.0812,24.8509,5519,at%,4.740594,4.23711364941543,-2.9366508652931653
26.0324,17.4448,15.31,13.3374,15.3403,12.5352,5520,at%,5.1346739999999995,5.257237832143204,-6.889079579650507
11.9872,20.7428,13.9576,15.7214,15.5425,22.0486,5521,at%,4.883541999999999,4.804771652571736,-5.442417160727665
32.5101,19.0254,15.8619,11.5552,6.4978,14.5495,5522,at%,5.273242,4.216948011626196,-6.6379407340793755
9.6269,15.7657,28.8259,1.8215,9.5648,34.3953,5523,at%,4.944932,4.361789510679466,-6.154676745680982
15.4673,20.9123,14.4802,23.4671,2.3761,23.2971,5524,at%,5.042748,3.1396534431000185,-4.543120911233509
24.7239,32.0135,2.4681,31.1364,2.3902,7.2678,5525,at%,5.1753350000000005,3.13923989806762,-5.482319602940936
21.7659,17.1757,21.45,21.3749,18.1468,0.0867,5526,at%,5.249823999999999,5.499038529298991,-5.950145633744136
27.2458,21.5384,12.2373,2.1756,20.2854,16.5176,5527,at%,5.026806,5.727809690860456,-7.718763891205922
11.9167,14.6937,30.8695,35.8962,1.1374,5.4866,5528,at%,5.361627,2.8422211621693028,-5.665540039870656
20.2895,23.236,6.5141,22.3268,24.0758,3.5577,5529,at%,4.991696,5.662981164246441,-4.8360434108923425
5.8061,4.3624,30.7117,41.2145,16.2766,1.6286,5530,at%,5.186121,4.9470396507731556,-4.680247484106524
36.5669,9.1687,0.3238,12.4478,5.3425,36.1504,5531,at%,4.953983,4.139084914922404,-6.746571886196586
13.0024,7.2219,15.7667,16.6753,25.2413,22.0925,5532,at%,4.8143579999999995,5.5584125754331,-7.2154511510733546
25.4806,8.5773,5.7608,27.473000000000006,20.8755,11.8327,5533,at%,4.985327000000001,5.529867542409342,-6.530907978800013
19.5869,6.8985,25.74,3.2119,15.2457,29.317,5534,at%,5.007642,5.240512198521312,-7.936910952086242
33.0052,21.7333,4.4723,4.3559,14.8158,21.6176,5535,at%,5.010446,5.249750727541979,-7.711908058504517
15.794,36.5952,2.3403,10.2488,12.4858,22.5359,5536,at%,4.831126,4.430027700572134,-4.440308056063737
36.5328,15.4792,21.6698,5.7451,18.2227,2.3503,5537,at%,5.376291,5.841738301767138,-6.906547653546422
4.8048,30.0937,14.3479,16.7336,28.5336,5.4864,5538,at%,4.8513269999999995,5.5285650995921225,-2.835875427502837
13.5624,22.9663,36.8061,8.9851,6.526,11.154000000000002,5539,at%,5.32688,3.969410591753595,-5.635916606245653
18.1604,18.0515,25.5098,0.1355,4.6794,33.4634,5540,at%,5.055274,3.7979652414186904,-5.657235464000404
20.7419,28.6048,12.2957,7.0163,2.3213,29.0199,5541,at%,5.016959,3.235572980830005,-4.95048899850301
2.18,21.0347,13.8436,27.968000000000004,24.6042,10.3694,5542,at%,4.8104949999999995,5.051235225660694,-2.5938181604844583
23.9595,20.5368,6.4862,4.6398,13.4329,30.9448,5543,at%,4.86068,4.877700952993765,-7.1264879425956895
11.3798,17.9294,19.3618,23.7043,21.1967,6.428,5544,at%,5.031169,5.385249551508834,-4.895111770393499
14.062,27.4326,25.6549,26.7896,5.6610000000000005,0.4,5545,at%,5.336564,3.7022747771478515,-5.643831417177025
30.4425,3.0502,14.9695,12.963,11.6296,26.9452,5546,at%,5.068372,4.978328477885404,-7.626921166590106
10.3352,15.2956,6.5162,23.4555,21.2577,23.1398,5547,at%,4.724539,4.9394250256696255,-4.833824409802533
7.2038,30.8085,19.3897,27.574,6.5407,8.4833,5548,at%,5.115695,3.626055305594739,-4.050312019822379
1.2514,6.9494,29.962,42.21100000000001,10.5423,9.084,5549,at%,5.115876000000001,4.153678166827435,-4.2024999031409385
12.4471,23.7435,26.3143,0.5013,10.1923,26.8016,5550,at%,5.01768,4.4697272683164595,-6.063150405120532
29.0565,11.3223,10.4263,20.0595,15.56,13.5755,5551,at%,5.103478,5.284686411428851,-7.1044009982262
13.629,9.0464,19.4807,3.8765,52.4698,1.4976,5552,at%,4.791423,6.776573701200644,-5.798048485565859
6.9048,27.2402,6.2685,22.5274,10.2271,26.832,5553,at%,4.761142,3.842610483572642,-2.828871145865853
9.6524,14.6911,0.303,26.6948,33.898,14.7607,5554,at%,4.612967,5.314727848443846,-3.4302047295622455
21.5259,28.1209,16.4037,14.4444,4.4062,15.099,5555,at%,5.184249,3.6241158702757423,-5.675829610403055
11.1413,28.6564,2.3332,16.5842,16.2749,25.0101,5556,at%,4.7219,4.560677784489516,-3.956962918870434
26.5845,13.1821,22.3591,16.5308,19.0125,2.331,5557,at%,5.276000999999999,5.720963229153481,-6.585169655562156
1.1419,30.4147,13.6517,4.5275,19.8436,30.4206,5558,at%,4.645294,4.724864495808742,-4.614867485986737
18.2307,10.3648,24.5397,24.7615,4.6115,17.4919,5559,at%,5.206675000000001,3.7502484386467034,-5.73137305520914
20.6095,16.9049,15.9313,15.5349,18.6814,12.338,5560,at%,5.055214,5.429967865579323,-6.530523980392543
3.1091,6.6651,37.0467,27.1028,3.5427,22.5336,5561,at%,5.140795,3.33201997654546,-4.5966618813748354
18.5118,27.2619,14.1042,3.9792,14.9764,21.1665,5562,at%,4.9647310000000004,5.006091905547748,-6.4357361557629496
5.4568,21.4004,21.8117,36.8717,3.6889,10.7704,5563,at%,5.128087,3.124025157773796,-3.989070114999954
2.2622,20.1342,10.5357,17.0947,24.2174,25.7557,5564,at%,4.628242999999999,4.874066349189463,-4.294289964097653
16.4684,21.2172,12.7888,19.5698,9.5748,20.381,5565,at%,4.993014,4.283397268590657,-5.310644245411698
26.2735,8.8664,8.0883,9.8657,28.5565,18.3495,5566,at%,4.874553000000001,6.131690145984624,-8.677652122209857
25.7502,10.2871,26.3417,4.7968,6.676,26.1483,5567,at%,5.192680999999999,4.280160103862482,-6.370341530969067
2.7622,20.6032,15.9465,22.851,13.1887,24.6484,5568,at%,4.808716,4.218452260096409,-3.6218332025398636
8.3431,24.0536,18.1637,20.8042,23.6107,5.0247,5569,at%,4.978714,5.44702375940328,-4.049897260859838
17.1953,24.297,18.8344,2.58,12.4988,24.5945,5570,at%,4.989364,4.774357613432718,-6.467543511583694
21.5192,13.2419,8.02,29.5668,15.5862,12.0658,5571,at%,5.018866999999999,5.000584411653787,-5.77124842317517
21.8804,4.23,21.7037,20.499,25.5728,6.114,5572,at%,5.118968,6.083715581901608,-6.794539126261846
4.4918,17.6474,23.6914,4.3466,21.8924,27.9304,5573,at%,4.783604,5.254373379884995,-6.914373582473866
11.7253,16.8255,23.3601,12.5665,17.0795,18.4429,5574,at%,4.995620000000001,5.135198289737592,-6.234975180469972
19.4502,20.809,14.021,19.5762,19.2032,6.9403,5575,at%,5.073271999999999,5.408686437445777,-5.7357021688416765
19.3536,18.7698,14.8119,22.6497,14.9847,9.4303,5576,at%,5.097505000000001,5.014856822553336,-5.8223853697311885
5.2475,12.5373,23.9019,17.7963,21.7876,18.7294,5577,at%,4.886324,5.256152293148276,-5.770257525086912
6.6082,27.2001,35.8841,0.1873,10.5455,19.5747,5578,at%,5.123716,4.46435066640263,-5.613777349475978
16.4994,17.4668,21.2926,24.1181,18.2984,2.3248,5579,at%,5.171692999999999,5.357625599045656,-5.477226083591763
2.6484,7.1833,21.1342,29.3413,12.2556,27.4372,5580,at%,4.840897999999999,4.18931791003296,-4.348164268972564
2.9368,16.4033,29.4856,7.2825,30.5315,13.3604,5581,at%,4.8853100000000005,5.897440848668162,-6.238964568561908
14.2791,16.8562,22.9355,39.6133,2.6892,3.6266,5582,at%,5.308983,3.183346781227213,-5.660131291469062
17.6573,7.2927,15.9277,12.6483,21.0698,25.4043,5583,at%,4.871114,5.478965335146365,-7.841914792288016
0.3639,24.5495,24.282,24.2041,2.8163,23.7842,5584,at%,4.980454,2.841982540799671,-3.0135747685530987
14.7366,18.6401,2.992,33.5549,24.0292,6.0473,5585,at%,4.876526,5.278128784779885,-3.34970552805555
4.322,20.5114,19.3375,21.6699,14.1128,20.0464,5586,at%,4.895002999999999,4.478693439713285,-4.251986761288936
27.1992,9.9104,10.2246,20.049,14.4777,18.1391,5587,at%,5.04807,5.119904146811327,-7.07403830795103
0.6147,10.1742,19.9166,10.3805,28.4198,30.4942,5588,at%,4.616173,5.249108641561223,-7.223477191872885
22.6148,25.7902,8.1274,12.0338,8.9159,22.5179,5589,at%,4.993084,4.316926897807207,-5.846945560087877
14.3572,12.1402,4.0631,27.9715,18.9883,22.4797,5590,at%,4.7695229999999995,4.8727073535406396,-5.016559958061798
13.4106,15.7036,18.0179,13.1676,20.3217,19.3787,5591,at%,4.917286,5.351053265168598,-6.506024949006416
2.2831,37.6502,36.7177,8.6663,0.1114,14.5713,5592,at%,5.243181,2.175385202945101,-4.218703102293314
28.6185,23.3998,32.7865,10.2075,1.7017,3.2859,5593,at%,5.564169,2.8969449370726883,-5.914052763937016
16.0746,31.8243,2.3968,25.0255,14.7561,9.9227,5594,at%,4.937926,4.654116499378381,-3.86329631217735
1.8565,31.001,31.5828,4.1714,4.999,26.3893,5595,at%,5.02051,3.4340280158812173,-4.19890723951435
11.2788,5.7107,25.3308,10.9693,25.0565,21.6539,5596,at%,4.898992,5.733332416110094,-7.8637172787023175
37.6704,13.5975,8.6744,0.0161,10.0083,30.0332,5597,at%,5.063028,4.864635738575072,-7.772294892879486
23.2301,15.0048,7.8125,15.9303,10.5974,27.4249,5598,at%,4.930203,4.546975009444054,-6.360444463441594
21.4384,19.5982,14.5438,1.4878,16.6222,26.3096,5599,at%,4.930504000000001,5.259522575266351,-7.589818644174224
17.8936,11.0792,4.1447,22.147,19.5486,25.1869,5600,at%,4.773028,5.077162989086471,-6.2391727790022316
9.0089,26.3254,23.4573,10.8505,17.396,12.9619,5601,at%,5.021082999999999,5.099897019467161,-5.3607945051665835
4.5882,25.3833,2.7857,3.1627,35.4944,28.5858,5602,at%,4.432942,5.258532112615048,-6.170885902216728
14.4167,21.8178,20.4285,12.6535,17.5361,13.1474,5603,at%,5.0416170000000005,5.223135020027763,-5.966042095019224
30.2433,5.5399,12.4351,20.8791,8.7675,22.1352,5604,at%,5.117762,4.572048826789014,-6.918728594451556
18.37,20.5462,3.0803,13.8198,20.4588,23.725,5605,at%,4.77267,5.203081601563643,-6.234825385589293
25.2258,9.3174,17.4993,23.5558,15.8816,8.5201,5606,at%,5.183234000000001,5.310354802967253,-6.70612974937121
27.9389,0.0195,22.202,17.3806,15.6083,16.8506,5607,at%,5.176815,5.427670029773978,-7.55412525545456
28.0297,0.3714,20.377,10.0919,33.1804,7.9495,5608,at%,5.072763,6.719327056325746,-8.264217761278875
4.1483,22.2932,12.4237,18.0437,21.7046,21.3864,5609,at%,4.734805,4.913500656715703,-4.16478763706574
0.0702,22.9224,17.4031,9.5787,36.827,13.1986,5610,at%,4.6744769999999995,5.663351777739597,-4.275500110971219
15.1182,8.6524,2.5163,37.126,14.6061,21.981,5611,at%,4.810474,4.471091463098889,-4.359179074170904
9.9487,2.0689,17.1859,21.2642,28.9727,20.5596,5612,at%,4.776023,5.618584277130699,-7.030822433666695
26.4369,18.5535,0.2188,32.7417,7.8702,14.179,5613,at%,5.04607,4.14910322329571,-5.564263018036752
1.8109,7.3096,18.9164,19.8112,23.2481,28.9038,5614,at%,4.685754,4.964803678894621,-5.918165676897873
23.1087,11.3323,10.6228,26.0245,26.2113,2.7004,5615,at%,5.048198,5.951710922489524,-5.6831967190829085
3.0951,16.1502,35.3551,22.445,7.7806,15.1741,5616,at%,5.15496,3.9709348573181833,-4.879548156669009
15.0403,18.9653,1.6111,23.0363,24.2271,17.1198,5617,at%,4.75304,5.250595431993273,-4.764443474179303
18.5732,11.2762,3.5312,22.9391,0.2153,43.465,5618,at%,4.784241000000001,2.7242609530919237,-3.3501936545848254
3.0821,23.1611,9.4297,36.069,22.0376,6.2204,5619,at%,4.8425329999999995,4.801201830849063,-1.3890532387623225
21.7775,10.7834,9.4564,21.3944,9.3925,27.1958,5620,at%,4.946456,4.376922520500003,-6.064441839707593
17.3597,12.9298,22.1149,21.3957,18.4112,7.7887,5621,at%,5.132747,5.403203196489527,-6.103801398896174
20.5632,26.1924,5.6007,11.3691,16.337,19.9376,5622,at%,4.898893,5.037149247969676,-6.048222597329479
3.3546,29.534,5.631,24.0275,27.672,9.7809,5623,at%,4.715327,5.077042617195981,-1.3832323364687544
21.153,18.5003,25.3377,13.8743,6.3368,14.7978,5624,at%,5.253556000000001,4.056711820872246,-6.050640474126927
39.8552,9.2781,4.0371,29.6899,10.5919,6.5479,5625,at%,5.267530000000001,4.8895828967210235,-7.356715348366117
15.4386,31.9043,4.422,32.8503,9.8065,5.5783,5626,at%,5.044758,4.104715546599931,-3.841823921547184
6.8722,27.9834,2.8404,30.4293,17.1656,14.7091,5627,at%,4.778379,4.436492469316942,-1.9790593426653582
23.8386,19.7139,3.8632,29.9282,15.7643,6.8917,5628,at%,5.050452999999999,5.030762565470706,-5.443769646293189
0.3254,24.4132,21.6937,4.0358,22.2814,27.2505,5629,at%,4.724872,5.077686257258727,-5.760252054713433
1.1641,21.3452,31.2109,9.3995,34.0506,2.8297,5630,at%,4.954947,6.103299498385537,-4.268659934400176
17.6807,14.297,13.2176,27.0043,22.2874,5.513,5631,at%,5.030979,5.545982028065499,-5.28922094410307
32.4185,17.1678,25.4243,4.5013,6.5955,13.8925,5632,at%,5.373543,4.235974729362865,-6.30902855885213
20.6608,20.7651,3.3797,1.3697,28.908,24.9167,5633,at%,4.702158,5.855798051178383,-8.444201611062827
27.9368,12.6005,3.9584,11.9383,34.115,9.4511,5634,at%,4.883296,6.414711008298416,-7.5050803166749
6.3877,26.0933,39.9187,12.3861,4.3604,10.8539,5635,at%,5.310925999999999,3.432823453288996,-5.103834290501982
15.6841,5.6683,22.3328,19.168,13.3878,23.7589,5636,at%,5.008697,4.856590254690526,-6.604685937369737
32.188,11.6283,8.0203,26.0064,1.7293,20.4275,5637,at%,5.180505,3.387514848751739,-6.112567695965416
11.2749,23.1901,7.8521,23.9292,25.8263,7.9273,5638,at%,4.853729,5.413707739092342,-3.6244435617970616
45.5674,12.5065,1.2697,2.7053,34.2651,3.6859,5639,at%,5.088856,7.031589840886622,-8.54235147534392
30.9256,6.489,14.6364,27.8624,0.0177,20.0689,5640,at%,5.254754,3.033355851450825,-5.932079065429187
10.5613,21.9752,5.1288,6.8301,43.5014,12.0031,5641,at%,4.601851,5.969564583343431,-5.20654828473142
12.9256,21.3049,19.2872,18.3908,10.463,17.6285,5642,at%,5.041213,4.390160350804248,-5.316104559975556
24.7214,24.9633,3.948,15.1695,28.5381,2.6598,5643,at%,4.97472,6.077642439538886,-5.354187133666916
9.6769,12.6889,17.0524,12.056,25.0287,23.4971,5644,at%,4.782035,5.471631264780122,-6.944135877201184
16.1169,9.4824,16.221,5.7243,34.8535,17.6019,5645,at%,4.798825,6.242499820826641,-8.562339396871748
11.5938,27.566,4.1138,32.8108,17.6892,6.2263,5646,at%,4.917916,4.756433668654126,-2.779105563401035
8.0588,24.8807,26.7522,25.825,8.8553,5.6279,5647,at%,5.203272999999999,4.115194643500962,-4.85744374590278
3.8171,3.7708,6.6468,35.2288,40.1047,10.4317,5648,at%,4.59927,5.237831905130597,-2.2643853882340688
17.0289,23.3336,9.0039,13.2762,36.8869,0.4705,5649,at%,4.886753999999999,6.29978193817948,-4.090353889616373
30.6158,4.3716,9.4787,12.0553,32.153,11.3256,5650,at%,4.966159,6.516279443297873,-8.561090589635628
2.2434,36.1589,6.4586,24.6061,3.5101,27.0229,5651,at%,4.78169,2.619496658299116,-0.8926724661461406
11.7239,22.6455,27.5832,13.5001,10.1142,14.4331,5652,at%,5.147598,4.427405381877088,-5.579963507035691
25.0253,3.9092,16.7939,35.2371,2.5663,16.4682,5653,at%,5.227847,3.4913191634452603,-6.008562387637613
5.3745,19.8095,13.1009,20.293,15.635,25.7871,5654,at%,4.770533,4.490751077688764,-4.222013400334397
18.8072,1.925,32.2311,26.7324,7.5268,12.7774,5655,at%,5.307335999999999,4.311161109469928,-6.164489964937244
34.5328,23.1185,13.4644,4.3545,14.1391,10.3906,5656,at%,5.23467,5.284976175084022,-7.230952132792123
9.8258,15.1584,14.5372,20.2993,20.879,19.3004,5657,at%,4.841841,5.143705438701859,-5.4312502503691995
14.665,11.3414,20.4097,20.7807,18.5362,14.267,5658,at%,5.022715000000001,5.284923428649687,-6.186767349669874
20.7426,5.5143,19.2439,35.2857,3.0636,16.15,5659,at%,5.207734,3.499390306321882,-5.747453442871633
1.922,27.116,23.9725,23.8925,13.0418,10.0552,5660,at%,5.027975,4.400531563151692,-3.7071041715946595
18.3478,24.4451,22.0432,23.3171,7.1261,4.7207,5661,at%,5.285442,4.048203562036258,-5.835270972929001
18.4863,16.9944,19.63,7.9989,20.0161,16.8743,5662,at%,5.012259,5.5520820723258995,-7.099127284316982
20.9705,6.5779,14.2324,24.0033,7.4471,26.7687,5663,at%,5.009866,4.176233936340236,-5.967232805889069
15.8058,9.6731,25.5584,16.6213,4.7726,27.5689,5664,at%,5.090232,3.7725639936177426,-5.508345220829177
9.3078,31.8928,11.0514,9.7721,18.4126,19.5633,5665,at%,4.8238330000000005,4.935353380302976,-4.648354039708131
12.8584,20.4354,32.5664,18.0291,10.3174,5.7933,5666,at%,5.293141000000001,4.517791546708687,-5.712632516867293
11.0867,13.6004,13.0246,21.2425,18.2288,22.8169,5667,at%,4.8306510000000005,4.939058910059278,-5.541794898657036
43.5674,0.4119,11.4112,40.3343,0.0049,4.2703,5668,at%,5.507034,3.083428414186725,-7.335275423332071
14.9655,18.8283,23.9628,8.5431,21.7188,11.9815,5669,at%,5.05228,5.667357248338548,-6.5522722703314935
45.6899,23.9624,8.6042,10.5434,9.374,1.826,5670,at%,5.430935999999999,4.724416664749937,-7.22011267497628
16.2071,12.1957,19.6803,18.8951,25.9314,7.0904,5671,at%,5.028656,5.892364097266944,-6.028202338744674
8.9635,35.2204,16.9208,4.7086,24.5524,9.6344,5672,at%,4.91698,5.575464352088492,-4.716469770735074
25.8824,27.1733,23.3936,10.689,10.1726,2.6891,5673,at%,5.364142999999999,4.63575486829512,-6.345212155554758
21.8762,17.3743,8.9122,16.5314,20.5485,14.7574,5674,at%,4.9548250000000005,5.485599393535204,-6.5417910306574765
27.3026,2.9452,4.1179,0.9769,47.9283,16.7291,5675,at%,4.667631,6.736185455450386,-11.204783263281405
29.3418,0.1815,19.0368,14.1687,12.5787,24.6925,5676,at%,5.111074,5.10812282593672,-7.6505004134284915
21.4281,13.7252,22.6321,11.6029,17.5305,13.0811,5677,at%,5.134481,5.459675264691167,-6.961634655302168
12.9963,27.2276,9.7056,16.2443,13.1656,20.6606,5678,at%,4.888757,4.529523714531207,-4.745015803691952
4.5221,22.9163,9.1604,23.5453,16.2556,23.6004,5679,at%,4.73827,4.400046832160114,-3.2295382697838635
19.0377,4.4349,28.2586,2.1391,11.7007,34.4291,5680,at%,5.0116700000000005,4.8829854248777,-7.512801795956857
1.1834,25.2434,28.3912,5.0651,27.8663,12.2505,5681,at%,4.894573,5.705471137801357,-5.310323345713986
12.9022,19.3878,39.3683,2.238,1.4880000000000002,24.6158,5682,at%,5.261672000000001,3.0129915173383743,-4.801612018766641
19.6854,0.8228,17.4191,25.8079,17.9516,18.3132,5683,at%,5.008397,5.309143786351624,-6.971676233703766
20.3352,15.58,18.7998,26.0881,13.6961,5.5008,5684,at%,5.199380999999999,4.961127185502366,-5.990271571343311
23.8851,30.4346,19.3935,2.0592,12.1713,12.0564,5685,at%,5.190514,4.872701401065751,-6.463045731470815
21.1535,18.7115,13.4433,15.7234,18.2641,12.7042,5686,at%,5.0362849999999995,5.367643096409361,-6.420813331911072
7.2478,21.947,19.1398,13.8001,15.1985,22.6668,5687,at%,4.885223,4.712823583340578,-5.162609131346857
3.5503,1.6597,23.2385,35.2573,22.1162,14.178,5688,at%,4.904946000000001,5.0985806889906025,-4.6987473947276746
26.6525,27.0503,5.6066,12.4066,1.6241,26.6599,5689,at%,5.039751000000001,3.1729497108362885,-5.227731211849897
25.5887,25.0962,6.9831,36.179,5.4676,0.6854,5690,at%,5.264187999999999,3.7885728838927357,-6.08862142035051
10.0285,29.5255,2.5651,30.8159,25.5319,1.5331,5691,at%,4.855286,5.2236998991977845,-1.4362550620588608
17.4945,15.1449,6.5483,26.7133,7.1554,26.9435,5692,at%,4.899433999999999,3.8799968570605774,-4.739595788990688
14.9309,27.5588,21.0835,4.48,15.6787,16.2682,5693,at%,5.04068,5.084473448074432,-6.160616279907278
21.3194,20.4271,18.2662,3.9946,11.5867,24.4061,5694,at%,5.035933,4.770770690400229,-6.758926778216562
23.806,2.377,36.9217,16.3453,17.2624,3.2876,5695,at%,5.401776999999999,5.652773760357574,-6.407364281948966
22.506,21.555,11.8016,20.8439,8.3881,14.9054,5696,at%,5.110141000000001,4.2754378923290846,-5.875709198269122
20.7173,16.7631,10.8922,16.1121,20.7412,14.7742,5697,at%,4.960946,5.500402007122621,-6.556217016776377
10.1493,8.4031,25.2081,17.7032,24.631,13.9052,5698,at%,4.968207,5.676804941160374,-6.449783645800961
19.1419,15.9146,26.6462,9.619,9.6889,18.9894,5699,at%,5.171098,4.5611102471467975,-6.34912285660779
15.393,22.5084,10.531,11.2711,17.2651,23.0315,5700,at%,4.856279000000001,5.024440833797395,-6.031051568027503
18.4119,19.4951,25.2016,2.5616,21.7311,12.5988,5701,at%,5.092841,5.806032167081372,-7.102565567786009
10.1199,6.0697,21.1666,20.4436,25.2874,16.9127,5702,at%,4.890859000000001,5.586356406680114,-6.503394202671968
8.9218,22.7276,29.0469,14.3679,11.4128,13.523,5703,at%,5.130329,4.537623264005028,-5.397330623832717
12.0683,20.4458,25.7245,19.0964,17.6417,5.0233,5704,at%,5.1512780000000005,5.246452061916237,-5.3844284472180775
37.0996,0.0467,20.3029,0.2289,14.0942,28.2277,5705,at%,5.150806000000001,5.470933604187025,-8.337745557627022
9.1424,32.8588,14.3673,6.5276,33.6317,3.4722,5706,at%,4.864058,6.032521358830245,-3.709884285664315
39.0683,8.0108,17.3309,12.8684,7.2455,15.4761,5707,at%,5.3367759999999995,4.490298846713829,-6.848267050910911
1.0661,17.3578,21.7454,22.5087,13.8887,23.4333,5708,at%,4.854895,4.359600698644547,-4.104713440308071
8.2504,21.1529,30.521,17.0115,7.7183,15.3459,5709,at%,5.157071999999999,4.0348181732607316,-5.182260784202462
5.086,28.177,1.8452,18.4951,15.6594,30.7374,5710,at%,4.605349,4.1594413791207066,-2.6395101374282697
29.3615,12.5813,21.7837,17.9581,11.2019,7.1135,5711,at%,5.328298,4.900571061819607,-6.753966699126167
24.3482,8.5895,19.0533,14.0343,8.7275,25.2471,5712,at%,5.094263999999999,4.502694590584853,-6.6664897615094185
21.0642,22.1416,29.7952,4.2639999999999985,4.0637,18.6712,5713,at%,5.2812399999999995,3.6342515496341257,-5.688112678119915
26.8385,26.3281,7.8408,15.4512,23.0374,0.5039,5714,at%,5.111375000000001,5.866479945806778,-5.746342690636445
19.8803,15.4094,17.8939,13.0725,20.9873,12.7566,5715,at%,5.040303,5.637054627070299,-6.8101108534450265
19.9411,24.9118,1.4952,18.0851,12.604,22.9629,5716,at%,4.8586990000000005,4.544728745096821,-5.212117781082125
28.5142,8.4773,32.232,19.2663,6.2275,5.2828,5717,at%,5.492364000000001,4.151097053298658,-6.22383953161411
28.8353,5.17,23.6748,13.7571,26.8603,1.7025,5718,at%,5.239473,6.441654246874531,-6.923412235458736
1.2356,19.8096,31.3156,17.5963,15.917,14.126,5719,at%,5.025086999999999,4.8211478462018595,-4.841520538163154
16.7037,19.6688,22.017,8.3962,13.6416,19.5726,5720,at%,5.055060000000001,4.927816876846087,-6.460545372938391
11.8102,14.9469,16.0752,1.203,26.5172,29.4476,5721,at%,4.719211,5.6438591692629165,-8.595392061828749
1.771,22.5926,17.8131,27.7942,8.5824,21.4467,5722,at%,4.895549999999999,3.691721275127397,-3.004351836786894
23.3382,12.2265,16.9173,17.4751,10.7124,19.3305,5723,at%,5.102126000000001,4.690544771092946,-6.588232115849702
12.5964,8.9072,36.1796,14.9562,11.8373,15.5232,5724,at%,5.214150000000001,4.794713739555383,-6.215154124165654
