W,Ta,Mo,Nb,Zr,Ti
50.3422,14.3859,12.4881,12.7837,4.8453,5.1547
1.8749,19.1521,41.4758,27.4972,5.5074,4.4926
27.3878,1.1095,34.3373,28.2065,7.3587,1.6002
17.4676,2.3147,31.6435,38.8106,8.0015,1.762
37.2245,32.3974,13.7346,9.5416,6.2123,0.8897
31.1056,22.0809,11.0657,29.7521,4.8724,1.1233
6.506,40.7993,34.2699,8.4248,5.3511,4.6489
35.4112,13.8447,32.4588,8.2853,5.7143,4.2857
30.0951,13.5979,8.0368,38.2703,7.7186,2.2814
7.8559,42.551,7.0937,32.4994,7.2614,2.7386
46.5828,10.73,13.0861,20.9253,1.5681,7.1077
37.7559,2.1206,28.2794,21.8441,4.3688,5.6312
7.3378,33.3783,23.674,25.6099,8.5327,1.4673
13.4717,38.4182,29.5718,15.4636,1.5239,1.5509
34.8884,12.7936,3.7212,38.5968,3.8709,6.1291
11.7967,28.9255,25.0802,24.1976,6.7852,3.2148
6.8948,44.2906,32.3838,6.4308,5.4651,4.5349
7.4958,40.7105,23.0316,19.7405,2.7263,6.2953
30.937,16.0269,36.6657,6.3705,5.9823,4.0177
9.5063,31.632,37.637,11.2248,5.5261,4.4739
26.6564,35.7306,1.6889,25.9241,5.4117,4.5883
36.6497,31.5833,21.7599,0.0071,3.9872,6.0128
0.3965,20.2414,26.6535,42.9916,5.1341,4.5829
30.9786,6.837,27.2887,24.8956,3.7909,6.2091
25.1635,20.4376,25.2616,19.1374,6.6685,3.3315
20.6102,12.6687,19.7032,41.2436,3.7274,2.0468
10.1261,9.5078,18.09,52.2761,5.9263,4.0737
5.9096,41.515,42.7286,1.0851,1.9034,6.8582
39.0644,7.3185,33.3646,10.2525,3.8575,6.1425
13.6478,26.4283,5.8589,46.7821,0.3113,6.9716
27.3871,10.9291,35.0908,16.593,8.9069,1.0931
7.4171,33.1492,45.0449,4.3887,5.4951,4.5049
7.1379,37.4062,17.1032,28.3526,5.7743,4.2257
32.6947,17.7753,41.2985,5.2243,2.0522,0.9549
35.3853,50.2115,0.6629,3.7403,2.3584,7.6416
19.9407,27.9469,26.185,19.7371,4.3217,1.8686
37.5337,34.6563,8.362,13.2711,0.6086,5.5683
40.3698,27.99,2.5899,19.0503,6.9157,3.0843
27.5447,7.9555,27.527,26.9728,7.9485,2.0515
49.1166,1.3474,36.5289,3.007,6.8563,3.1437
24.7781,24.8792,10.1182,33.5165,0.7658,5.9422
36.516,1.8065,35.6616,16.0159,4.9969,5.0031
37.1571,26.9554,11.802,14.0856,5.7061,4.2939
6.8921,18.5359,40.5383,24.0337,5.7617,4.2383
34.4142,4.313,17.721,33.8069,3.5882,6.1566
30.5469,23.8649,16.9767,19.3029,4.5361,4.7726
34.7656,23.0133,2.6223,31.7973,0.2586,7.5429
43.6563,7.001,0.1176,42.2397,5.328,1.6574
33.4857,15.4125,20.9778,20.5662,8.6159,0.9419
32.61,36.2506,19.2963,10.7432,0.6272,0.4728
19.0475,22.3875,27.4715,21.0934,5.2372,4.7628
9.6345,18.0106,56.6878,7.8058,3.7969,4.0643
32.3522,32.8503,18.6609,6.1365,7.2303,2.7697
34.511,10.4339,24.8116,25.5314,3.9183,0.7937
36.946,24.4941,23.1583,5.4015,2.608,7.392
56.0081,18.3308,0.6591,19.2414,2.7679,2.9927
8.0799,4.4863,25.7745,51.6593,4.7546,5.2454
9.3196,40.6831,39.3506,0.6466,1.9311,8.0689
40.9388,39.5214,5.8377,3.702,4.2371,5.7629
27.5295,37.7546,20.5565,4.1594,5.3637,4.6363
14.9924,25.1363,44.7059,5.1654,5.0932,4.9068
19.5619,32.3627,32.1724,5.903,4.6716,5.3284
30.515,22.6886,36.6179,0.1785,3.3604,6.6396
26.4831,23.9675,15.1227,24.4268,1.4654,8.5346
14.6563,6.8102,25.6462,44.1518,2.2468,6.4887
22.5842,37.2322,15.5427,14.6408,5.6821,4.3179
11.7402,36.0009,32.8385,9.4204,5.3028,4.6972
11.4188,52.4028,9.0031,22.8911,1.5988,2.6854
28.1856,15.5644,11.8581,36.3669,2.1676,5.8574
21.7559,32.2679,3.304,32.6722,5.5835,4.4165
13.7829,22.7117,20.1085,33.397,7.3346,2.6654
1.8915,27.9497,40.6846,20.9393,7.2533,1.2816
43.8417,9.2862,32.6673,4.2048,5.863,4.137
17.5873,34.0623,7.9198,32.6255,3.7404,4.0647
19.7233,60.5937,9.9304,3.0429,4.6068,2.1029
24.5999,11.2644,30.0246,24.1112,6.6115,3.3885
4.8814,17.3416,53.826,13.951,8.726,1.274
30.4092,13.1175,18.5805,27.8928,5.1552,4.8448
11.2033,36.7491,27.1043,21.3088,0.7206,2.9139
9.9315,28.0429,36.2147,15.8109,5.9484,4.0516
14.2609,27.9809,33.2534,14.5048,4.0603,5.9397
5.544,29.0107,14.0075,42.1443,7.9623,1.3312
21.5941,13.6574,25.6038,29.1446,5.2994,4.7006
29.8276,21.7065,20.3748,18.0911,2.763,7.237
2.9566,22.0792,33.0633,31.9009,6.4193,3.5807
26.3317,7.758,34.2715,29.8005,0.5826,1.2557
36.9005,12.1231,21.148,19.8284,6.5545,3.4455
15.3989,21.1569,25.3287,32.4448,3.3376,2.3331
1.8101,19.26,36.5718,32.358,5.6325,4.3675
12.6933,19.6632,42.7258,14.9176,4.8329,5.1671
42.0141,32.8505,6.6959,8.9513,5.8941,3.5941
7.1323,15.7032,38.4886,29.6302,0.6901,8.3556
6.2495,34.4538,18.2643,31.0324,6.2798,3.7202
3.6095,38.091,15.7469,32.6811,2.6252,7.2463
25.9638,14.3466,37.385,15.9899,0.2755,6.0393
25.1752,27.6002,29.9535,11.6564,4.2851,1.3297
30.109,35.255,8.9929,18.3021,1.8223,5.5187
25.804,35.631,13.0354,15.5297,7.3337,2.6663
1.8272,19.214,31.9812,36.9776,1.8631,8.1369
31.0148,20.7961,17.9236,20.2655,7.3442,2.6558
19.0523,25.5383,26.5662,18.8432,4.1171,5.8829
12.45,18.4447,8.4577,50.6476,4.9286,5.0714
3.4706,19.005,37.3614,30.163,6.5935,3.4065
31.7935,17.5317,31.2417,12.4541,1.3864,5.5925
9.5209,29.2447,25.8287,28.1935,2.8628,4.3493
2.4763,35.8775,0.8499,55.6909,0.9369,4.1686
27.8662,25.9222,2.8919,35.1657,2.6058,5.5481
29.8749,22.6849,14.8554,30.4648,1.5015,0.6184
19.9319,32.6219,8.6053,28.8408,3.0826,6.9174
43.3146,8.2329,19.8757,18.5768,9.586,0.414
26.6385,13.0113,41.7974,8.7305,5.7094,4.1127
10.3215,37.0834,21.3071,26.4953,0.9926,3.8002
29.2716,11.3017,6.4153,44.4285,3.6266,4.9562
39.7182,23.8304,10.712,21.2915,1.6038,2.8441
19.7039,18.5255,51.6888,0.0818,6.664,3.336
1.2511,29.3102,16.043,43.3957,5.0988,4.9012
30.3678,13.0308,23.3601,23.2412,4.7361,5.2639
57.7676,23.4415,14.963,0.2095,2.7831,0.8353
23.5326,29.6201,24.9459,15.2264,6.0528,0.6221
24.96,34.5001,14.0211,17.4095,1.7108,7.3985
15.402,10.9248,34.0399,29.6333,4.3104,5.6896
3.5355,22.7083,51.2989,14.6368,2.0346,5.7859
18.8642,20.726,42.6082,7.8016,4.6126,5.3874
4.6084,26.1869,1.2781,57.9265,5.0143,4.9857
35.0259,35.8352,1.0498,18.0892,6.5476,3.4524
38.0358,28.2521,18.1041,8.5886,2.214,4.8054
34.2143,43.0564,14.8785,0.7053,5.2212,1.9243
27.7015,32.4044,2.1051,27.789,3.1474,6.8526
27.7742,20.6497,27.1244,14.4517,4.8573,5.1427
36.4105,29.4167,19.4176,4.7553,3.5571,6.4429
28.5152,30.7099,26.365,4.4099,5.7832,4.2168
3.4371,15.5861,32.3733,41.8009,0.888,5.9147
21.978,34.7395,8.8882,24.3943,6.3094,3.6906
24.3038,21.253,9.4872,35.3229,7.5456,2.0875
27.2814,21.9673,34.3381,9.2221,4.8132,2.3778
0.5368,35.5006,5.9876,53.3127,3.4866,1.1758
41.3267,20.1886,26.1633,4.2732,7.8339,0.2143
26.4048,28.4416,16.9855,22.2159,5.4535,0.4988
24.5924,31.2429,26.4736,11.2086,4.9463,1.5362
26.266,37.5279,3.192,23.014,8.0907,1.9093
34.1438,17.2815,32.51,6.0648,5.18,4.82
45.3373,3.4116,32.5536,13.7418,3.8152,1.1405
12.0309,26.4992,26.0087,28.9674,4.5892,1.9047
34.6381,29.9613,15.0079,14.7591,1.6201,4.0134
22.5745,34.3137,14.4115,18.7003,5.2878,4.7122
28.0846,2.7543,29.1265,31.715,6.2392,2.0804
49.7114,6.7822,17.3481,16.1582,3.9679,6.0321
32.6613,13.4655,3.2835,43.5409,3.5913,3.4576
30.3899,16.4687,1.5624,41.5791,5.5974,4.4026
25.3978,16.0286,49.3423,8.4505,0.2675,0.5133
42.5783,18.1144,0.4743,28.833,7.6348,2.3652
23.5621,25.1977,1.1819,40.0584,5.0026,4.9974
26.1347,19.6308,32.2425,11.992,5.305,4.695
31.0549,0.0313,46.5129,12.401,6.5639,3.4361
25.065,28.7581,10.6028,25.5741,4.8642,5.1358
10.0836,5.9877,23.8703,50.0585,7.6761,2.3239
1.7286,43.1194,7.2306,42.6622,4.6396,0.6195
20.4871,34.1415,10.5498,31.726,2.5043,0.5913
10.062,15.2231,27.7514,36.9635,4.058,5.942
24.4808,2.9723,21.3747,44.9355,6.2187,0.0179
17.7069,32.5012,29.267,11.6402,3.4056,5.479
16.6851,5.4568,32.5261,35.8589,6.4845,2.9886
28.2515,26.5872,12.5233,23.2723,4.3335,5.0322
3.7575,21.0934,30.5968,34.5523,4.0058,5.9942
42.298,5.9256,12.952,28.8245,6.4482,3.5518
27.523,21.352,21.0272,20.0978,3.0963,6.9037
22.7682,14.6654,26.2945,26.2719,6.4495,3.5505
19.0096,19.6731,21.4435,29.8737,5.1905,4.8095
14.2408,14.2028,29.7072,31.8492,4.9891,5.0109
15.7818,16.2308,17.8185,44.3641,0.5965,5.2083
1.9839,3.9336,42.2027,45.5303,3.7221,2.6274
24.1421,13.3384,24.8268,27.6928,5.1416,4.8584
31.3369,19.4543,24.5572,18.7685,1.3029,4.5802
33.2075,12.3324,32.7694,11.6907,5.5605,4.4395
42.8656,5.8198,37.5091,6.185,2.3527,5.2677
15.3602,26.398,44.3786,3.8632,5.7884,4.2116
17.1716,18.1216,27.6095,28.3739,0.1817,8.5417
3.4787,8.071,47.4354,32.5286,8.1091,0.3772
2.6052,39.9227,43.703,8.678,2.0909,3.0002
31.8506,3.0303,30.6196,24.4996,6.1114,3.8886
8.6709,8.0776,22.3559,53.3659,2.0065,5.5231
25.8418,9.3231,24.2926,30.5425,1.014,8.986
26.6878,26.246,24.7739,15.5395,0.4406,6.3123
15.6814,52.4646,12.5402,9.3138,6.661,3.339
31.6798,2.3056,39.2333,16.7813,5.0722,4.9278
26.5452,15.6768,23.9263,23.8518,4.6752,5.3248
1.89,25.1784,14.3556,48.5759,5.2622,4.7378
28.2619,12.6312,32.6385,18.5653,7.8261,0.0771
25.9091,32.8712,2.1711,29.0485,5.6023,4.3977
22.9698,3.4739,43.0022,20.5541,3.4187,6.5813
16.4123,24.6569,25.4166,23.5142,3.1534,6.8466
20.2075,27.1848,22.7605,19.8472,4.3196,5.6804
34.8996,13.7603,6.1362,36.2214,6.2542,2.7282
28.1954,13.4272,29.6215,18.756,4.6669,5.3331
42.332,20.1066,0.3365,27.2716,5.6314,4.3219
25.8493,24.2829,14.2579,33.4489,0.6927,1.4683
9.5405,32.1965,8.6662,39.5968,6.9499,3.0501
29.9629,23.7083,8.1683,32.4123,0.8289,4.9193
18.8913,18.8529,23.102,33.372,1.4607,4.3212
7.9033,40.4805,38.6383,2.9779,7.5986,2.4014
25.3574,44.3847,7.4392,12.8187,6.7059,3.2941
24.2882,0.6842,39.7239,25.3037,4.0187,5.9813
48.4626,31.5224,5.894,4.1209,3.6064,6.3936
17.3941,20.8588,28.6712,26.8376,4.6382,1.6
1.8739,38.5845,40.074,12.5633,1.0299,5.8744
41.8228,28.8534,18.357,7.4994,2.7161,0.7514
2.9065,22.0245,35.6273,29.4417,3.358,6.642
13.2504,34.636,19.4991,23.007,9.049,0.5586
28.0909,5.2953,33.1117,23.5021,5.5699,4.4301
46.5437,36.3743,0.1511,6.9308,2.1614,7.8386
32.8671,10.7709,37.4842,11.8985,5.2047,1.7746
31.335,25.8972,17.453,16.9762,7.1508,1.1877
26.1715,31.407,1.975,33.9565,4.6422,1.8477
31.602,14.9527,36.1249,7.3205,7.0284,2.9716
13.8398,34.5256,33.5658,8.0688,4.3926,5.6074
29.0554,43.209,6.8135,10.9221,3.0478,6.9522
26.8306,16.9105,34.1145,14.6206,6.9976,0.5262
1.3869,33.3814,16.2905,38.9412,0.9846,9.0154
40.1516,34.3169,11.0284,4.5031,4.9777,5.0223
21.4838,14.4783,23.6706,30.3673,3.0439,6.9561
18.1362,25.9629,14.4728,33.0049,8.2454,0.1778
36.7446,11.5893,23.622,18.0441,3.4803,6.5197
43.4434,3.5806,18.2074,28.5018,4.4593,1.8074
10.0012,27.3317,27.566,25.1012,5.034,4.966
36.6959,7.6749,20.0596,25.5696,5.2673,4.7327
31.4102,24.5714,3.9747,31.8115,3.0954,5.1368
9.1539,20.1014,28.1597,32.585,7.4137,2.5863
7.4355,53.0298,32.5066,0.4176,3.7123,2.8982
6.5911,19.846,14.169,49.394,3.5894,6.4106
5.1177,29.9569,24.7155,30.5774,2.6728,6.9598
45.0371,29.6504,14.0939,1.2186,6.4375,3.5625
24.4947,25.6174,39.5521,0.3715,0.8969,9.0674
22.3285,20.2766,14.464,38.2383,3.6556,1.0371
55.4557,14.4349,1.3387,18.7707,2.9791,7.0209
10.1933,3.7184,35.3944,46.0338,0.9748,3.6853
3.25,32.6427,13.3821,41.4333,2.9102,6.3818
42.7355,37.5415,0.2224,11.824,2.0951,5.5814
7.387,23.1647,41.6843,17.764,7.7615,2.2385
50.6165,28.7343,4.0769,15.5084,0.7148,0.3492
37.7366,13.8607,30.9135,7.6926,3.3881,6.4085
35.8401,1.8955,54.2874,1.9079,2.0058,4.0633
27.3142,23.0455,38.845,0.7953,5.6897,4.3103
34.786,25.4614,24.1712,5.5814,6.4909,3.5091
7.1369,32.1461,32.082,18.635,5.3804,4.6196
46.2063,3.5458,4.1981,36.0497,4.177,5.823
24.1653,17.0002,38.861,9.9735,6.5193,3.4807
2.7766,34.0292,21.2358,32.227,8.6662,1.0653
7.4442,31.4983,45.702,5.3555,4.6887,5.3113
42.1322,43.5012,5.5035,3.3424,2.0779,3.4428
28.7946,19.1476,26.894,16.1816,5.5942,3.388
11.0083,27.7669,23.4255,27.7993,5.4568,4.5432
3.2533,10.4712,38.1976,40.1686,3.4913,4.4181
29.2934,28.4618,4.8455,27.3994,6.4971,3.5029
32.344,36.6793,23.3033,2.1407,4.1574,1.3752
40.1459,10.5124,16.0693,24.5898,0.038,8.6445
39.0455,17.6689,3.9255,29.3601,1.9142,8.0858
26.1844,18.724,27.3962,18.2799,6.4195,2.996
0.3212,31.2723,28.155,30.2514,7.4693,2.5307
19.8039,28.2626,26.3614,20.9464,2.5529,2.0728
43.9275,12.5605,4.7135,30.9438,2.6917,5.163
16.8929,33.2542,22.3244,17.5285,4.9617,5.0383
4.2036,8.89,22.2328,55.0372,1.632,8.0043
21.0376,25.5189,27.4687,15.9748,5.2708,4.7292
35.1164,40.6105,4.716,17.261,0.6559,1.6402
11.114,40.4489,35.3354,8.2489,2.4127,2.44
20.4139,27.2256,18.2274,31.086,1.9505,1.0965
12.2288,30.4318,33.6643,13.6751,0.7397,9.2603
25.101,20.7659,18.8358,27.6663,6.5309,1.1
20.2306,12.0198,37.4985,20.251,5.1681,4.8319
35.4661,19.9974,8.3197,26.2167,5.5859,4.4141
40.6228,27.1081,15.3467,12.9145,2.0924,1.9155
14.6409,28.416,17.747,29.1961,5.5381,4.4619
24.2931,30.1793,33.3596,5.7589,1.1531,5.256
36.1882,34.9904,2.6963,16.1252,8.6069,1.3931
1.7675,32.4566,18.5987,37.4253,5.7622,3.9896
19.1699,25.6298,27.0991,19.2319,4.2176,4.6517
37.8127,30.6504,11.0861,15.8783,4.3865,0.1861
18.9842,26.1782,28.8123,21.8285,1.3166,2.8802
33.9938,37.0354,2.2356,22.3175,4.1563,0.2615
0.2537,21.1464,38.8798,29.72,3.5122,6.4878
9.9353,50.6374,7.4632,21.9642,2.0032,7.9968
19.383,32.6972,18.2053,20.4494,8.0143,1.2509
10.6737,41.223,33.6933,9.5283,1.5601,3.3216
36.1731,21.8258,25.9336,6.0674,8.5632,1.4368
1.7347,33.834,34.7889,21.8048,1.8499,5.9878
41.3706,16.2784,10.7613,25.9584,1.5967,4.0345
33.965,31.4222,8.9421,15.6707,5.9886,4.0114
22.1712,12.6442,28.4336,30.1128,6.1586,0.4795
52.6002,10.7387,19.0611,7.6,2.7821,7.2179
20.7337,19.6763,22.8379,26.7521,3.0416,6.9584
22.5755,49.5158,15.7407,3.6697,3.435,5.0633
5.6768,11.8379,39.4108,33.0745,3.0876,6.9124
37.1329,6.8407,5.3288,41.2597,2.277,7.1609
36.6268,29.1472,6.3277,19.5918,6.5222,1.7844
41.6545,0.211,17.8359,30.2987,3.8189,6.1811
27.4333,3.0061,28.6044,30.9561,6.2956,3.7044
40.0577,19.0371,26.8355,9.4781,4.5149,0.0766
8.3104,26.3943,30.3577,24.9376,4.2568,5.7432
35.6177,40.3405,2.0242,13.9928,2.4349,5.5898
28.509,22.0325,24.4193,15.0391,5.2419,4.7581
33.0725,28.0834,25.9953,2.8488,4.1419,5.8581
6.1383,49.0184,18.0076,17.6275,4.4453,4.7629
14.3899,13.955,26.2948,35.3602,4.6549,5.3451
3.1406,28.1904,32.4493,28.8409,4.6036,2.7751
11.611,45.0406,22.6682,14.9369,0.8204,4.9228
36.024,36.4218,17.3053,0.249,6.9705,3.0295
19.2346,33.0446,15.7276,25.9118,1.3001,4.7814
20.3818,33.3355,12.3861,27.9723,4.4896,1.4348
50.0045,8.2288,5.1458,26.6209,4.1885,5.8115
37.2834,1.4089,23.7054,30.3148,1.0866,6.2008
26.7288,14.122,25.62,23.5293,6.8006,3.1994
10.7365,18.6326,12.7313,47.8995,5.8696,4.1304
43.0479,14.3573,12.3419,20.2529,3.5867,6.4133
10.4099,32.2137,23.7109,23.6656,5.5752,4.4248
57.5965,8.9175,12.0587,11.4273,6.3182,3.6818
30.4176,28.4547,13.7601,17.3675,7.3891,2.6109
6.7355,22.5662,15.8626,44.8356,7.2932,2.7068
16.1892,37.8108,5.95,30.05,6.0123,3.9877
19.4276,46.3512,24.0869,0.1343,1.7361,8.2639
28.5952,13.4391,25.883,22.0828,5.1257,4.8743
30.1586,27.1512,15.1933,17.4968,5.5226,4.4774
16.2391,46.6954,12.3053,14.7602,3.8896,6.1104
28.73,31.9161,12.1832,22.4995,0.261,4.4102
16.0869,20.4561,13.5449,39.9121,6.3728,3.6272
27.4951,9.4991,16.1888,36.817,4.6195,5.3805
25.3805,14.0639,39.6461,12.4081,2.4254,6.0758
38.9725,11.9563,32.3109,14.36,1.9268,0.4736
24.6071,19.4109,15.0869,30.8951,5.8836,4.1164
17.395,43.536,8.7802,24.366,4.6863,1.2365
0.9662,41.3879,4.3943,46.2544,2.6323,4.3651
29.3643,2.1054,32.0894,26.603,6.0537,3.7842
17.1655,34.9862,37.2419,0.6065,5.3139,4.6861
14.7686,31.1054,29.453,16.5201,0.1407,8.0122
32.767,33.1386,26.9877,0.1497,5.5084,1.4486
29.5138,15.5952,28.1,16.791,4.8553,5.1447
33.5972,41.3701,6.4744,12.8262,0.9235,4.8085
32.1834,31.6611,12.6599,13.4955,6.6949,3.3051
26.7096,30.2631,33.061,4.4541,3.8606,1.6517
21.5225,40.3981,7.2519,26.8807,1.0594,2.8874
26.3116,40.8587,16.3726,6.4571,3.8626,6.1374
1.9135,33.8665,35.5332,18.6867,4.2585,5.7415
8.26,17.4896,16.4497,48.1679,5.4014,4.2315
13.2668,30.2988,28.2975,20.7571,2.8258,4.554
25.8435,41.4507,19.6959,3.0099,5.2457,4.7543
44.0003,13.5133,4.0082,30.7481,2.8686,4.8615
35.3561,10.5372,26.2446,17.862,4.8887,5.1113
19.6255,33.4311,29.2515,7.6918,5.0303,4.9697
29.2931,19.873,21.528,22.3074,3.6879,3.3106
17.8878,22.6832,29.1086,20.3204,6.6759,3.3241
10.1806,4.8554,17.8062,59.8296,1.4193,5.9089
36.9288,31.4933,14.9528,8.2311,0.7486,7.6454
33.4428,28.3166,27.3109,2.1712,4.2992,4.4593
30.3279,4.0346,17.2505,38.387,6.6301,3.3699
26.3143,19.1941,27.6979,16.7938,5.6753,4.3247
18.2515,17.5995,27.4631,29.5037,2.3659,4.8163
9.2554,29.9253,32.3366,24.3927,3.1972,0.8927
3.7733,5.0658,49.7484,34.23,6.2362,0.9463
16.0881,29.0848,18.1384,26.6887,1.8471,8.1529
8.6643,11.8031,52.8993,20.671,4.8782,1.0841
33.5209,11.9773,34.071,10.4307,3.8504,6.1496
14.137,53.8573,11.5641,10.4415,6.9743,3.0257
5.666,53.2474,25.3426,8.807,5.7365,1.2006
9.9705,60.5524,10.4552,9.2314,8.1531,1.6375
18.6453,42.0195,6.7164,28.7358,1.2661,2.6169
28.4222,21.8544,8.5918,33.6807,2.6713,4.7796
36.1905,8.5735,25.4559,19.7801,3.4473,6.5527
5.0403,41.4205,27.1435,16.3957,3.3403,6.6597
21.3857,32.3915,0.8672,35.3556,6.852,3.148
3.1544,17.567,28.935,40.3436,4.5974,5.4026
14.6783,34.6428,22.2102,18.4687,4.1386,5.8614
33.7244,15.0094,10.7549,30.5112,3.0061,6.9939
19.8956,37.4801,3.4491,29.1751,7.086,2.914
27.3593,15.667,16.0546,30.9191,8.7833,1.2167
17.557,15.1909,12.8923,44.3599,7.0089,2.9911
22.8569,13.1954,45.9057,8.0421,1.2609,8.7391
29.6735,11.5839,42.0474,6.6953,8.3167,1.6833
44.8639,4.0915,36.0483,4.9962,5.3069,4.6931
25.5882,7.3245,0.4776,56.6096,6.5193,3.4807
29.6542,9.4726,34.8182,16.0549,6.3439,3.6561
9.4876,34.0525,30.3438,23.5151,0.0115,2.5896
11.4974,17.0976,51.3767,10.0283,4.4895,5.5105
27.1751,5.783,22.9773,34.0646,2.6463,7.3537
11.9078,20.8307,25.3327,33.4386,1.2819,7.2084
35.5167,4.9685,31.499,21.0398,2.4053,4.5706
31.1352,30.0954,31.1368,3.1464,1.9668,2.5195
3.6383,31.6962,13.9889,48.2946,0.5286,1.8535
42.6384,0.1434,36.2638,10.9545,6.3278,3.6722
12.2702,20.9946,15.9127,40.8225,8.3547,1.6453
4.8183,12.0407,45.5548,27.5862,4.9393,5.0607
26.134,5.1648,31.5175,27.1837,4.6493,5.3507
15.764,16.3999,1.8402,55.9959,5.2076,4.7924
22.8827,10.3597,39.3679,17.3897,5.4837,4.5163
39.8619,4.4113,18.6349,31.3267,0.234,5.5312
32.7281,16.3411,6.7885,36.0211,7.6932,0.4281
36.8394,12.246,26.2879,14.7196,1.7384,8.1687
18.3561,12.0867,14.6474,45.0131,2.3988,7.4979
5.7251,41.7639,36.164,6.8932,6.0941,3.3597
10.3627,39.0629,8.5142,35.0358,3.5544,3.4699
33.7984,15.0468,32.6768,8.4779,3.593,6.407
13.0274,33.5694,36.8971,7.8417,7.8967,0.7678
32.1564,29.7637,12.8166,15.2633,4.2899,5.7101
32.7702,23.5702,24.2576,15.6816,1.256,2.4644
19.9107,28.5377,39.8544,1.6973,6.3802,3.6198
20.24,37.0053,1.3468,31.4079,3.7976,6.2024
30.2417,37.4896,19.8489,5.1091,1.1788,6.1319
11.5647,7.9343,30.9261,39.575,6.8575,3.1425
3.7026,55.0089,4.9429,35.4368,0.0384,0.8703
10.9423,19.9693,33.6316,25.4568,5.5014,4.4986
19.5406,37.8638,11.9788,20.6168,4.3518,5.6482
9.111,11.6647,22.9693,46.255,5.316,4.684
39.2797,4.4652,15.8407,30.4144,0.8577,9.1423
17.6826,8.6729,38.8709,30.347,1.7181,2.7086
35.8707,15.8019,21.0894,22.9802,2.4527,1.805
19.105,10.0677,24.8986,38.9065,0.2614,6.7607
28.1735,17.4215,25.807,18.598,4.4195,5.5805
46.0811,27.5915,20.9995,3.1921,0.9486,1.1871
17.9084,34.9964,34.1626,7.8464,3.5177,1.5684
1.6796,24.554,33.6705,30.0959,3.8422,6.1578
22.9331,45.96,21.0139,0.093,2.7041,7.2959
5.5679,42.1006,21.2402,21.0913,7.6946,2.3054
0.6048,34.4652,48.4055,6.5245,4.6337,5.3663
52.1462,2.9994,31.3687,6.4219,1.5929,5.4709
15.7262,6.5466,30.5441,40.5935,6.0586,0.531
43.3209,16.4653,4.6507,31.6861,2.1366,1.7405
2.7251,5.0272,33.6384,53.5324,1.347,3.7299
11.8987,38.734,18.0611,28.9725,0.8101,1.5237
22.4083,35.0184,8.785,23.7883,5.6329,4.3671
21.2967,19.1534,17.0883,32.4616,8.5267,1.4733
35.0975,14.8819,26.4622,13.5584,5.4151,4.5849
39.2892,18.8759,14.0358,17.799,4.2107,5.7893
15.0506,42.1999,0.2398,32.5097,2.0275,7.9725
29.441,20.1001,14.1008,27.5068,5.2755,3.5758
28.699,21.2255,3.0593,37.0162,1.8755,8.1245
9.8544,41.5193,11.7909,26.8354,5.4877,4.5123
8.5487,39.8679,16.0533,26.0726,8.1456,1.3119
20.1292,30.3422,22.8017,16.7269,2.9828,7.0172
45.3558,13.414,13.8527,17.5227,7.9516,1.9032
8.9436,29.6592,35.3648,20.2318,3.8718,1.9289
35.8574,22.7385,10.9555,20.4486,8.3803,1.6197
21.995,29.1792,12.7146,31.0814,1.4752,3.5545
43.868,32.9635,5.9969,7.1716,1.1236,8.8764
29.3895,20.3761,18.7277,28.6518,2.5814,0.2735
28.482,23.6769,20.63,19.9528,3.9572,3.301
6.4755,16.0074,29.7192,39.3683,6.0345,2.3951
45.9459,18.8376,1.1188,24.0976,4.3901,5.6099
13.7285,22.2876,34.0834,22.4823,2.379,5.0392
13.5701,15.9881,30.1919,30.2499,8.2866,1.7134
31.5989,28.7328,14.9227,17.5848,4.8736,2.2872
15.8947,6.3822,30.3172,38.6385,3.9936,4.7739
17.2003,29.2445,29.397,16.0891,2.6284,5.4408
26.3831,11.2221,25.8783,27.504,4.4376,4.5748
25.0606,46.0811,5.5425,13.3158,4.6489,5.3511
17.3777,35.6282,4.0155,34.3568,2.5829,6.039
26.5584,20.28,16.9305,26.2311,4.6313,5.3687
10.0454,48.9392,22.1377,8.8777,2.3682,7.6318
9.4058,57.9073,9.1606,17.2891,6.1576,0.0797
44.1515,8.9879,19.3759,17.4848,4.6233,5.3767
13.0454,7.7703,31.2048,42.3981,0.3855,5.1959
29.6639,20.3177,31.5165,8.6865,5.0184,4.797
12.4037,20.7956,27.125,29.6758,3.8293,6.1707
36.769,26.5464,5.0042,24.9402,3.8831,2.8571
13.2972,22.5114,22.9991,31.1923,5.4518,4.5482
9.9287,39.8855,10.4239,30.3446,0.6913,8.726
27.1223,37.18,6.5335,24.97,0.2003,3.9938
24.172,7.9527,32.3554,29.7229,4.361,1.436
21.9992,30.6647,8.9312,29.9789,0.6658,7.7601
23.3606,29.4282,32.3066,6.032,3.138,5.7345
25.4016,26.4598,23.6168,18.7827,1.3725,4.3665
45.2223,15.8793,11.5785,17.3199,7.9578,2.0422
8.5688,35.6228,11.9908,34.511,3.4591,5.8475
35.0724,15.4824,10.0057,31.7037,0.9547,6.7811
19.2487,25.27,31.1382,14.3431,5.9863,4.0137
19.767,0.3613,34.2499,36.2537,4.6615,4.7065
34.0896,1.4599,21.0765,34.5563,1.4763,7.3414
20.6152,3.9077,8.3034,57.1737,8.0141,1.9859
