W,Ta,Mo,Nb,Zr,Ti
33.6282,50.4154,12.824,1.0441,1.0441,1.0441
13.8021,22.6509,0.9133,43.6252,18.0954,0.9133
2.6365,46.0641,1.1216,1.1216,31.418,17.6382
1.211,45.2065,1.211,44.0488,1.211,7.1116
36.4197,1.0559,37.1118,23.301,1.0559,1.0559
1.996,1.1451,1.1451,45.2268,42.9728,7.5143
23.1072,18.3449,14.6929,26.8877,6.7513,10.216
26.6446,18.8974,15.4867,0.9667,21.0112,16.9933
14.4019,0.7834,5.3238,12.415,35.4096,31.6664
33.1573,5.4844,25.7202,31.2768,1.0191,3.3422
22.9734,19.6383,21.2004,1.0028,20.1547,15.0304
25.2568,1.551,4.6515,18.619,1.551,48.3707
2.2844,1.8423,37.5822,1.8423,52.6587,3.7902
0.6922,0.6922,30.5484,21.9748,30.9147,15.1776
26.5028,35.0745,0.7187,5.2291,31.7563,0.7187
21.8067,28.1357,8.0513,14.6708,11.1755,16.16
4.7018,17.2786,16.9542,17.8838,21.2108,21.9709
22.6539,0.6231,25.7179,28.6765,1.1561,21.1725
0.6441,28.9743,3.5019,26.4109,30.1838,10.285
25.6195,10.755,20.1413,22.052,20.9143,0.5179
34.6304,29.0804,15.4181,0.7829,19.3053,0.7829
23.8196,21.8133,27.9339,0.766,4.8894,20.7777
10.2095,0.9432,38.5059,18.999,30.3993,0.9432
31.4315,20.5755,0.6911,20.7397,16.1126,10.4497
16.2135,14.7701,23.6396,16.7296,3.6425,25.0047
8.4455,17.8404,46.3665,1.1093,25.129,1.1093
8.7516,17.2249,35.1785,0.8912,2.9964,34.9574
31.6334,0.7918,0.7918,11.2396,29.922,25.6214
1.7803,2.4506,1.7803,1.7803,69.9189,22.2896
28.3395,0.7747,29.9982,4.8479,35.2649,0.7747
32.5923,33.0738,8.0591,24.854,0.7104,0.7104
15.4242,1.032,25.5473,1.032,50.6565,6.3079
2.7429,20.9954,0.6054,26.0529,26.9027,22.7006
1.7475,8.9583,1.7475,1.7475,84.0517,1.7475
0.6963,15.4628,16.9906,0.6963,33.12,33.034
1.0413,1.0413,8.1001,42.9131,8.6,38.3042
17.9069,0.9406,0.9406,46.7433,0.9406,32.5281
25.104,22.4209,4.0784,6.332,30.8739,11.1908
3.259,3.259,56.1564,27.1346,6.9319,3.259
9.5645,2.4519,36.2437,6.737,7.4761,37.5268
18.8683,1.0543,33.8732,1.0543,18.6258,26.5242
27.4961,28.0629,1.2245,1.2245,1.2245,40.7677
28.4247,24.2059,24.1334,0.6265,11.9065,10.703
5.0128,4.6408,1.7217,4.2434,55.5224,28.8588
21.8023,12.0245,19.207,24.5377,0.505,21.9235
1.2161,31.5243,20.2795,20.1137,25.6503,1.2161
0.8191,33.6837,0.8191,24.2177,39.6414,0.8191
21.7384,15.9868,11.6063,23.601,10.9406,16.1268
13.6134,24.1782,7.9292,52.1276,1.0758,1.0758
1.2836,23.8779,58.5955,1.2836,1.2836,13.6757
25.1554,19.8454,11.5644,20.1472,22.7726,0.515
1.6117,1.6117,1.6117,24.0085,48.4724,22.684
4.8412,0.7301,30.8549,5.5172,26.0485,32.008
20.1094,4.2129,18.2643,31.1848,13.1103,13.1182
21.3824,1.3699,1.3699,29.4213,6.1297,40.3267
10.8139,20.3628,19.5989,23.0152,12.1588,14.0505
3.5835,3.5835,30.3772,55.2889,3.5835,3.5835
26.3913,0.6373,12.1209,16.1592,25.0058,19.6855
10.033,27.1835,38.7071,5.9119,17.2521,0.9124
11.1039,0.8133,15.9085,0.8133,35.0411,36.3199
24.0192,12.5801,0.8639,33.3048,28.3681,0.8639
10.5732,6.7402,1.1181,28.4906,37.8069,15.2711
29.9269,0.7423,13.9569,31.1001,10.6824,13.5913
11.1295,5.773,17.3829,27.5492,32.6319,5.5335
12.1136,63.2665,3.1301,3.1301,15.2296,3.1301
17.9676,16.7146,17.1337,0.8954,16.6106,30.6782
21.0563,5.4933,23.0285,0.5851,28.7091,21.1276
19.8378,24.4475,31.1082,0.8111,13.9388,9.8566
4.9107,26.2972,14.9452,9.7685,29.3583,14.7201
17.5118,0.9488,9.3751,19.3446,46.4757,6.3439
18.721,4.1834,17.4248,23.9738,20.7096,14.9873
36.4623,1.0791,44.2785,1.0791,11.9098,5.1912
11.8938,3.218,32.2994,30.2979,0.7213,21.5695
24.6392,1.4656,3.2854,67.6787,1.4656,1.4656
32.2872,23.8343,17.6139,17.7918,0.7468,7.7259
28.357,20.5094,21.4524,0.6971,16.2315,12.7526
11.6533,40.5689,11.6533,11.6533,12.818,11.6533
38.2534,22.534,0.844,0.844,36.6807,0.844
30.1294,1.9767,1.3618,22.7538,1.3618,42.4165
1.5029,39.5812,16.7352,1.5029,5.2015,35.4764
0.9083,37.8004,0.9083,0.9083,42.6619,16.8129
25.93,0.8914,16.2522,30.3481,7.3832,19.195
43.9271,40.9666,1.1216,11.7416,1.1216,1.1216
1.6139,1.6139,1.6139,20.6736,47.877,26.6076
17.9657,2.445,20.402,16.0877,20.0906,23.009
9.6243,36.72,23.3213,12.3087,17.0985,0.9273
1.889,46.2166,1.889,3.9689,41.6373,4.3993
0.9529,0.9529,25.8394,0.9529,39.5682,31.7337
26.9034,1.0556,15.8776,13.5857,41.5222,1.0556
6.4821,6.4821,6.4821,6.4821,67.5897,6.4821
34.8285,38.7895,0.793,0.793,11.081,13.715
29.2122,1.2119,49.3028,1.2119,1.2119,17.8491
73.0034,1.5407,1.5407,5.273,17.1017,1.5407
1.1302,1.1302,20.7404,25.8804,6.2917,44.827
22.8867,10.4462,7.3608,15.4581,14.2797,29.5684
6.9584,1.5306,19.6551,10.746,1.5306,59.5794
0.91,43.2344,28.8076,15.0361,0.91,11.1019
26.2084,0.5916,17.3886,5.3067,28.7737,21.7309
27.4414,15.1045,33.1135,14.0269,9.6184,0.6952
21.0461,2.2951,26.4228,26.4087,23.2602,0.5671
29.7215,26.4891,2.2643,2.2643,32.9348,6.3259
9.6235,34.3007,28.6954,2.6445,23.5309,1.205
0.6243,20.4174,24.742,29.2293,8.0805,16.9065
14.9365,17.3188,23.9398,0.5176,17.6444,25.643
1.3134,22.773,52.0438,1.3134,18.9301,3.6262
0.8693,7.4367,25.4599,18.2676,9.6014,38.3651
6.2087,27.3134,32.7478,4.8485,18.469,10.4126
1.1715,7.5621,1.1715,46.3382,19.5051,24.2516
2.1885,15.2157,65.2216,12.9973,2.1885,2.1885
32.8932,29.9097,10.348,15.5704,10.58,0.6987
4.8107,23.5892,45.2917,24.2223,1.0431,1.0431
0.7627,30.8441,22.0573,22.702,7.5683,16.0656
1.3005,30.4232,12.5961,18.3938,1.3005,35.9859
0.8406,22.3481,0.8406,0.8406,34.6168,40.5133
17.3089,23.2987,28.4175,8.6164,8.5674,13.791
12.9004,2.7804,10.9047,28.4974,14.8057,30.1113
19.3751,28.1041,16.7619,11.9613,23.0673,0.7302
27.8889,23.2015,18.6061,0.9704,0.7571,28.576
1.505,27.4286,13.0805,34.6767,7.0646,16.2447
0.7406,4.1379,32.5233,6.0125,22.4975,34.0881
28.8737,0.7268,11.9605,0.7268,31.0413,26.6709
23.195,18.0374,53.3415,1.8087,1.8087,1.8087
20.0063,2.3555,16.2812,30.818,7.9281,22.6109
1.0418,51.5837,1.0418,39.8148,5.4761,1.0418
1.3945,8.2205,15.608,32.0705,24.9236,17.783
0.9769,17.4541,21.4045,37.4725,9.9291,12.7629
15.5385,21.8547,15.0912,16.7985,17.7709,12.9462
39.2625,0.978,0.978,0.978,30.2227,27.5809
16.4826,26.1147,26.8949,15.2965,9.6087,5.6026
1.6788,29.7247,5.3598,1.6788,59.8791,1.6788
25.5783,39.2889,0.8783,5.0948,11.5476,17.6121
36.3229,9.4225,0.808,34.8347,0.808,17.8039
27.9184,0.6142,6.6707,22.1824,23.2323,19.382
6.6644,11.3612,21.6571,27.9116,9.7042,22.7016
4.9395,27.6585,42.5851,14.3262,1.7569,8.7337
1.4722,18.7689,30.9053,0.7515,23.4569,24.6452
0.8283,41.3317,21.5087,23.1071,12.396,0.8283
3.5893,25.6167,16.1443,4.4959,10.4434,39.7104
12.8917,13.5173,25.8885,23.7518,0.566,23.3846
42.2423,0.8908,3.3488,0.8908,18.7279,33.8994
1.5062,1.5062,70.6889,3.5045,1.5062,21.2882
1.4291,1.4291,1.4291,1.4291,62.8147,31.4688
30.3695,1.0318,43.68,16.3035,1.0318,7.5835
24.0985,8.739,21.2071,13.4496,15.7899,16.7159
6.0775,14.4772,35.1128,0.8001,7.6358,35.8966
0.7743,26.1034,10.211,14.6494,23.9422,24.3197
16.6667,16.6667,16.6667,16.6667,16.6667,16.6667
3.3398,3.3398,83.301,3.3398,3.3398,3.3398
0.7391,28.9576,0.7391,33.6485,7.1969,28.7187
12.3272,36.1434,0.818,16.4104,33.4829,0.818
26.9231,1.0612,11.0437,40.4895,1.0612,19.4212
5.31,1.5358,1.5358,66.2017,1.5358,23.8809
1.2693,1.2693,27.1023,32.0889,1.2693,37.0009
27.9875,14.9137,2.6095,2.1863,28.2422,24.0607
31.8805,3.3874,23.1632,1.4373,18.685,21.4466
22.1965,25.1168,26.076,0.5476,25.4074,0.6557
45.4316,21.6103,1.004,15.2516,15.6986,1.004
1.1878,1.1878,22.7577,46.0122,1.1878,27.6668
1.2066,26.8151,11.1695,6.6451,1.2066,52.9572
2.8939,11.8987,41.8898,11.2404,30.8265,1.2507
0.7316,5.1875,31.1936,34.3744,27.7812,0.7316
31.6067,17.3376,4.9563,18.8788,15.9433,11.2774
0.7571,16.9018,7.2571,31.6251,24.0043,19.4546
5.6696,29.042,32.2618,8.6529,1.0003,23.3734
14.2186,13.7638,36.2919,14.2434,12.654,8.8283
25.0536,14.6346,21.9386,0.5527,14.1217,23.6988
22.8868,14.5834,16.6502,19.0144,14.2661,12.5993
18.5369,1.2432,33.9861,1.2432,1.2432,43.7474
4.1634,4.1634,48.9052,14.7831,4.1634,23.8216
0.8216,3.1831,22.6205,4.6933,31.5023,37.1793
26.3307,0.7383,3.9332,0.7383,34.1962,34.0633
18.3767,26.6824,39.4038,0.8374,13.8625,0.8374
17.4187,1.0635,16.7625,20.7588,21.4138,22.5827
10.7541,16.2334,24.7934,20.0196,5.8859,22.3136
2.6933,33.3463,0.7796,28.5009,0.7796,33.9003
26.2007,0.6944,33.5414,29.6992,7.5391,2.3251
0.9254,0.9254,25.2147,36.2009,0.9254,35.8083
1.2687,41.3932,1.2687,1.2687,38.9198,15.8809
41.8246,0.9168,17.3512,38.0737,0.9168,0.9168
28.8701,1.5518,23.1771,17.0201,14.4784,14.9024
39.784,18.1108,1.595,24.7648,14.1504,1.595
55.5175,1.33,1.33,7.6353,2.747,31.4402
0.59,23.5161,21.8831,8.3876,27.4097,18.2134
31.4929,1.8424,1.8424,4.1063,58.8737,1.8424
19.1647,11.1892,26.3107,0.5592,19.3383,23.438
0.6566,16.2884,29.4244,15.2602,32.009,6.3613
24.6806,39.3486,16.8949,1.2674,6.9127,10.8959
38.2094,0.9809,0.9809,9.9997,37.6632,12.1658
1.6055,3.0915,43.6431,20.3917,30.3383,0.9298
22.4018,20.8104,0.6175,23.4977,11.1218,21.5508
25.4043,19.9493,30.0243,0.7015,23.219,0.7015
29.3428,0.6618,30.0698,0.6618,29.202,10.062
16.5686,6.1502,29.8219,0.7282,23.5141,23.2172
35.2314,14.1935,11.4615,33.4904,0.7298,4.8934
0.9482,8.6475,36.5305,31.5389,0.9482,21.3868
0.9967,35.1058,20.1119,14.4758,17.602,11.7078
1.3045,1.3045,1.3045,44.6705,9.9869,41.4291
15.6491,0.5477,20.4073,19.9251,24.937,18.5338
5.4654,16.5172,1.0963,41.4722,21.7995,13.6494
42.1455,1.1918,3.5966,1.1918,11.5474,40.327
1.0335,14.8336,36.5653,11.3856,1.0335,35.1484
27.4262,0.8959,33.2981,15.235,0.8959,22.2489
22.3619,20.7737,31.5539,0.6442,6.9206,17.7456
8.1899,20.5257,17.2334,7.9858,27.5481,18.5171
12.7011,0.6152,23.3089,27.4692,18.2722,17.6333
1.5488,16.1776,6.615,72.5611,1.5488,1.5488
43.7056,12.4893,11.7852,8.7482,2.5592,20.7125
1.3803,1.3803,57.2384,32.9905,1.3803,5.6302
5.2733,58.3721,1.5618,1.5618,1.5618,31.6691
0.8481,37.3267,0.8481,21.4394,0.8481,38.6894
0.7413,20.7879,0.7413,26.1858,25.9791,25.5647
1.952,66.6557,8.8573,1.952,18.6311,1.952
5.7219,26.8529,16.1475,15.5209,24.1399,11.6169
16.807,12.8931,18.2798,15.1857,17.8301,19.0043
2.0942,2.0942,74.4595,17.1638,2.0942,2.0942
23.4027,0.6328,16.6135,25.0241,16.336,17.9909
11.0971,21.4591,40.3877,0.8482,24.2092,1.9986
10.7599,0.9965,33.1832,47.4577,0.9965,6.6063
13.707,13.9856,34.7013,17.6355,19.2404,0.7302
24.9098,1.3337,1.3337,1.3337,38.4027,32.6864
57.5692,2.5495,2.5495,2.5495,2.5495,32.2327
26.683,8.3296,0.7217,3.3682,30.098,30.7995
20.0262,12.6511,31.4964,10.1773,24.9242,0.7248
12.8494,24.987,32.6774,25.2626,3.423,0.8006
24.1175,1.0006,14.8363,14.752,28.6171,16.6764
44.3729,29.3331,3.039,3.039,17.1771,3.039
42.4571,35.4023,1.1789,16.9766,2.8063,1.1789
27.7382,11.3039,0.6035,25.6856,12.3638,22.305
22.7424,25.1765,22.4231,3.6327,0.5172,25.5081
24.5047,21.1178,1.0024,4.89,47.4827,1.0024
1.4228,44.0331,1.4228,1.4228,1.4228,50.2759
1.3761,1.3761,17.5901,67.084,1.3761,11.1976
31.4004,0.6443,22.7531,15.8256,28.7323,0.6443
32.0781,0.8839,12.5438,0.8839,28.9718,24.6385
32.7436,1.0119,31.9204,1.0119,32.3004,1.0119
1.0187,33.8151,1.0187,5.4361,42.5476,16.1639
22.4812,1.1712,7.6127,33.2334,34.3303,1.1712
25.034,13.6034,16.5873,22.5941,9.2726,12.9086
48.7681,36.2389,7.4645,2.5095,2.5095,2.5095
24.8443,20.9029,20.9944,17.6856,14.7716,0.8013
15.6641,1.2689,2.7853,1.2689,22.3907,56.622
22.9503,25.6534,0.8153,20.0879,0.8153,29.6778
32.8348,0.6898,14.6323,25.6343,1.0685,25.1403
29.2748,1.3574,49.6062,4.4405,5.6038,9.7173
1.4051,1.4051,1.4051,1.4051,42.0278,52.3517
27.7977,22.4221,0.6345,3.1532,25.992,20.0003
16.1715,17.7146,19.44,4.2265,17.066,25.3813
32.9962,0.7136,0.7136,34.8752,11.6505,19.051
8.6753,23.1549,7.4165,16.5094,24.3306,19.9134
25.5775,38.6874,0.8624,0.8624,18.9053,15.1051
0.8298,36.4612,4.4647,10.2261,39.1861,8.832
0.6877,33.8031,31.9843,24.9636,0.6877,7.8737
16.6222,29.1014,16.7976,0.6527,29.687,7.1391
14.6512,17.4967,2.6989,23.8228,24.1908,17.1396
17.0785,27.6143,22.9476,22.1749,0.6138,9.5709
0.9064,0.9064,45.3004,10.8392,41.1411,0.9064
1.8874,20.2172,0.899,23.2861,11.1259,42.5845
2.6206,26.1471,2.6206,20.7605,45.2307,2.6206
18.9707,37.6364,0.8437,0.8437,1.2576,40.4478
12.812,22.8156,33.9698,0.9791,0.9791,28.4444
7.8966,23.7291,13.5359,13.1841,20.3624,21.292
0.6943,34.4342,7.0025,0.6943,30.648,26.5268
32.9678,21.3943,6.8817,36.9096,0.9233,0.9233
1.1788,1.1788,5.2141,32.3559,14.7202,45.3523
26.5812,0.9297,0.9297,31.7332,6.5494,33.2768
32.9147,28.8376,0.7094,7.1344,0.7094,29.6946
16.0259,18.1538,19.2358,13.6481,11.3793,21.5571
0.6983,15.0919,25.6072,28.9345,17.7584,11.9097
0.8635,0.8635,0.8635,17.6323,37.0595,42.7178
8.3629,34.4452,11.516,1.0639,43.5482,1.0639
20.7529,20.1106,0.6102,22.3122,11.1033,25.1108
18.6723,49.1052,3.9146,1.2762,1.2762,25.7554
33.8724,1.5084,1.8769,9.991,33.174,19.5774
15.0507,43.2077,37.3398,1.4673,1.4673,1.4673
39.5695,1.8273,28.9453,8.5417,20.1984,0.9178
23.5429,36.9243,24.6069,0.8702,13.1856,0.8702
1.4078,31.1516,1.4078,63.2173,1.4078,1.4078
2.8556,2.9773,30.1705,2.866,18.0671,43.0635
1.0127,11.0112,27.1683,13.747,19.6592,27.4017
30.2981,26.1836,15.1646,24.5442,2.8162,0.9933
18.6973,5.7641,1.2922,1.2922,17.8521,55.1021
13.069,2.8708,28.2828,0.6834,32.1893,22.9047
24.3603,0.6196,27.1318,2.9043,28.9549,16.0292
2.875,15.9477,25.6322,6.5976,30.285,18.6625
5.0454,1.0445,36.3392,17.6788,1.0445,38.8476
37.0357,32.6169,9.75,5.4285,1.6551,13.5138
6.2258,8.3049,41.7148,0.9436,32.8594,9.9515
0.7369,0.7369,30.2977,9.3542,23.2396,35.6347
6.1006,21.1538,34.2646,36.8978,0.7916,0.7916
24.3237,1.0041,1.0041,30.0116,13.2558,30.4007
23.3837,1.1252,1.1252,14.3936,55.5734,4.399
21.0604,5.6312,31.7819,1.197,1.5441,38.7855
22.7013,40.1115,23.4592,0.9082,0.9082,11.9114
2.5061,33.0251,11.6713,25.4836,26.3891,0.9248
35.2921,1.2497,29.231,21.9023,11.0752,1.2497
18.3498,1.1825,14.9355,13.8261,1.1825,50.5235
22.7103,0.6128,27.9176,30.2194,17.9272,0.6128
28.5721,5.9084,9.4569,5.6449,25.2927,25.1249
3.993,5.3111,0.8833,43.716,29.5494,16.5472
1.2298,47.708,1.2298,17.3715,31.2313,1.2298
0.7044,31.7653,34.0992,24.7357,0.7044,7.9909
0.9531,0.9531,21.8764,7.0226,38.8509,30.3439
0.8076,38.7918,6.7485,0.8076,30.2446,22.5999
30.0969,28.5405,11.7204,19.0735,0.7371,9.8316
66.817,1.6406,3.3603,1.6406,12.1547,14.3868
19.52,33.1327,13.9534,0.7318,29.4497,3.2124
22.9143,8.9311,17.7023,22.6577,0.5589,27.2355
0.8791,38.8962,37.0161,21.4505,0.8791,0.8791
9.0228,0.741,12.4251,21.345,35.131,21.3351
0.7922,0.7922,11.9953,33.8033,30.3938,22.2232
8.1264,37.2257,37.2311,0.8894,15.6381,0.8894
21.3192,24.6417,22.513,21.9577,2.7255,6.8429
0.8545,27.1199,20.4696,37.5089,13.1927,0.8545
13.1667,37.1831,1.0708,1.0708,46.4377,1.0708
25.1821,0.5615,20.029,12.026,21.6955,20.5059
29.6243,14.8002,0.6319,7.8804,26.8942,20.169
1.6751,23.3342,13.7763,8.9712,8.4179,43.8253
1.5757,63.0266,17.6056,14.6407,1.5757,1.5757
0.9429,0.9429,4.7747,36.0262,30.359,26.9543
23.5772,3.3601,35.6765,7.6941,10.9099,18.7822
23.0072,4.4331,24.8047,27.5592,19.6226,0.5733
24.3932,18.7877,6.4539,9.1887,32.0021,9.1744
30.6551,0.7914,20.1155,2.2554,18.8725,27.3101
1.2726,1.2726,13.6671,40.274,42.2409,1.2726
15.4823,7.6015,20.3911,28.1031,27.8327,0.5893
38.076,0.9757,0.9757,43.2279,15.769,0.9757
18.8828,45.5685,17.2145,1.3344,1.3344,15.6653
4.3554,55.7799,1.2568,35.6351,1.2568,1.7161
31.3234,38.0653,12.4083,16.6008,0.8011,0.8011
42.7715,1.3647,1.3647,1.3647,1.3647,51.7696
37.403,1.3308,32.0178,26.5868,1.3308,1.3308
3.5405,0.8286,37.3236,16.5087,33.3147,8.4838
0.8058,34.461,23.1774,16.4448,5.1568,19.954
0.5367,16.896,17.9364,23.1388,17.4032,24.0888
25.3013,0.526,10.0167,17.964,25.7657,20.4263
25.2159,23.6509,18.486,0.6749,7.2389,24.7334
23.6699,6.2148,0.9286,0.9286,45.9014,22.3566
26.1532,11.8255,25.2205,0.5423,26.7963,9.4622
1.6326,36.3732,1.6326,1.6326,53.4451,5.284
18.062,7.812,1.0083,43.1651,12.2035,17.7492
1.3518,13.2793,18.6701,1.3518,1.3518,63.9953
0.7832,11.6916,39.012,28.8321,18.898,0.7832
31.8098,16.3893,28.095,21.9544,0.8758,0.8758
0.9905,42.5777,11.5829,12.7567,0.9905,31.1016
9.3161,0.623,26.0838,23.8409,21.5699,18.5664
15.6453,26.985,23.8605,0.6215,12.524,20.3638
0.7488,19.3403,14.7625,23.6359,17.4795,24.033
30.1592,1.124,1.124,16.3886,7.2713,43.933
23.2137,0.5691,28.0686,17.7615,3.3558,27.0313
7.3387,15.7267,30.2729,5.0702,7.8949,33.6966
44.5171,0.9274,2.4973,0.9274,30.9726,20.1582
46.6023,1.1673,1.1673,1.1673,35.2912,14.6044
0.7735,31.6049,19.646,27.7089,19.4932,0.7735
3.6028,39.1706,1.0956,30.6865,0.8316,24.6129
28.5902,10.998,0.7923,26.5383,32.2889,0.7923
5.3307,0.7428,12.1993,32.8406,26.7913,22.0952
7.462,14.6231,32.968,1.2077,36.9675,6.7716
21.3767,17.0068,20.0078,12.9778,20.2964,8.3345
43.0104,3.8971,9.2884,39.8569,2.93,1.0173
21.819,0.8287,39.3444,14.5291,16.3156,7.1633
23.8044,0.9174,45.3172,20.4569,8.5867,0.9174
44.4447,4.5594,47.9384,1.0192,1.0192,1.0192
29.5142,24.414,0.8831,3.2538,17.9921,23.9428
12.2285,21.092,12.7458,27.6922,25.4567,0.7848
0.7276,24.5262,22.9182,0.7276,36.0209,15.0795
25.5191,0.547,19.2313,17.3134,12.1193,25.2699
23.1557,17.0145,1.5864,15.2343,16.6201,26.389
18.2331,13.3738,11.0418,11.9706,21.2139,24.1668
1.3999,29.7541,38.5374,11.2294,15.429,3.6502
37.2384,0.922,4.1495,9.6572,36.2305,11.8024
14.0174,21.6725,18.6641,25.6119,14.8358,5.1983
38.8197,0.8154,15.1397,6.5522,37.8576,0.8154
12.6824,18.5622,17.3714,27.4986,10.1849,13.7005
4.9447,20.0632,1.466,47.3185,24.0853,2.1223
2.8371,1.0746,21.3678,48.2591,25.3869,1.0746
1.2254,26.2406,47.9515,19.1962,1.2254,4.1608
0.9048,14.267,18.3425,11.3193,21.4384,33.7279
12.2985,1.1983,46.3255,1.1983,37.7811,1.1983
12.3719,32.4924,0.8991,36.3706,0.8991,16.9668
1.2391,41.9894,1.2391,1.2391,53.0543,1.2391
20.2573,29.0267,7.0244,8.6126,26.1035,8.9755
16.1406,4.766,8.668,36.8831,26.868,6.6743
14.9644,13.7421,32.7899,6.8995,1.1376,30.4667
36.159,26.4381,1.4019,6.2811,10.4137,19.3063
10.0486,10.0486,19.9273,10.0486,39.8783,10.0486
65.1113,1.5934,25.583,1.5934,4.5255,1.5934
23.3281,18.3552,16.9702,1.8672,22.111,17.3683
1.5201,34.9176,1.5201,1.5201,51.2945,9.2276
0.9014,19.6029,0.9014,38.942,0.9014,38.7508
0.9248,0.9248,42.405,23.9883,12.797,18.9602
4.6062,19.5357,26.3732,3.1606,32.2645,14.0597
1.851,1.851,44.2561,48.3398,1.851,1.851
22.8183,6.908,25.4651,32.9522,11.1167,0.7398
4.3409,28.4263,42.4582,1.2084,22.3577,1.2084
1.7554,23.4929,5.8495,4.8614,49.3497,14.6912
67.9907,20.871,2.1544,2.1544,4.675,2.1544
0.8523,0.8523,41.7515,25.3751,22.1755,8.9933
10.8014,7.0631,5.4407,38.6863,0.8526,37.156
27.509,16.1981,0.6547,25.5816,19.1945,10.8621
37.1527,18.0439,1.448,1.448,10.4381,31.4693
20.2819,17.7616,6.6117,16.0278,25.7175,13.5995
28.1161,23.287,17.9189,0.6618,14.1148,15.9014
19.0263,0.9514,0.9514,30.5655,29.6438,18.8616
3.087,1.1177,1.1177,30.8808,45.5766,18.2202
0.9981,27.036,23.4482,0.9981,46.5215,0.9981
41.1216,50.0147,1.1416,1.1416,1.1416,5.439
28.2194,12.178,0.573,16.1626,18.3697,24.4974
14.7842,17.2223,21.9929,18.4907,0.5935,26.9163
10.6305,27.0345,0.931,0.931,19.4203,41.0528
16.458,2.704,6.7044,38.6391,0.7942,34.7001
32.8103,21.2078,1.2771,23.4293,1.9467,19.3287
9.975,34.2511,43.0865,7.7602,0.9614,3.9659
0.8227,0.8227,14.5571,36.1847,36.0996,11.5133
37.6036,12.1332,0.8401,10.0984,14.5851,24.7395
5.04,5.04,34.893,16.8558,5.04,33.1312
33.1756,24.9268,0.6959,22.3728,0.6959,18.1331
14.5501,19.2445,16.2127,18.9786,20.027,10.9871
1.1062,17.565,15.5895,25.7555,3.6883,36.2955
14.4005,10.4469,11.7496,28.8934,18.3058,16.2038
43.0678,0.8633,14.015,0.8633,3.5682,37.6224
34.3972,8.3471,0.8227,0.8227,37.1853,18.4251
2.9094,1.0744,23.4487,1.0744,39.3067,32.1865
1.0264,47.1053,1.0264,22.1132,7.2266,21.5021
14.2497,33.6381,10.3316,10.5634,30.1818,1.0354
26.1582,16.0388,18.3099,0.8759,37.7412,0.8759
2.1241,2.1241,2.1241,2.1241,54.4683,37.0353
1.2327,1.2327,32.7505,4.6669,54.3923,5.7249
18.5299,22.3048,19.9411,18.6953,0.4718,20.0571
31.1315,19.6436,0.8047,2.7368,23.6185,22.0648
18.5356,6.2603,0.8815,36.8426,21.5491,15.931
57.1729,1.195,1.195,29.2693,9.9728,1.195
26.5988,35.1489,1.2075,3.8457,9.3291,23.87
15.6792,28.1587,33.3644,9.6982,8.3182,4.7814
6.1702,24.751,0.5481,14.993,26.8879,26.6498
0.9881,0.9881,26.8268,34.3942,4.7665,32.0362
5.1272,18.0573,30.4752,26.8048,18.8764,0.6591
10.5268,1.153,40.8009,45.2134,1.153,1.153
0.8135,39.4131,0.8135,0.8135,17.8018,40.3446
12.272,29.7597,3.8743,12.6332,17.017,24.4439
33.7022,0.76,0.9443,28.3346,35.499,0.76
2.0565,11.0359,2.0565,44.6201,5.4977,34.7334
28.1778,33.7691,4.8534,31.0568,1.0715,1.0715
33.1586,6.4329,31.9356,0.7347,12.9188,14.8192
23.3246,25.3247,1.2885,38.7282,10.0455,1.2885
28.1985,21.9525,0.6596,17.8448,6.7546,24.59
20.5868,16.2596,12.8518,23.9645,20.9396,5.3978
1.687,17.0792,57.8862,19.9738,1.687,1.687
10.937,60.3202,2.1821,15.8211,2.1821,8.5576
23.906,14.2471,4.237,29.9205,12.8006,14.8886
12.7209,21.1621,19.3976,21.0141,9.0592,16.646
44.4045,1.3465,9.7737,2.8606,11.8398,29.775
61.661,20.7646,1.6565,1.6565,2.5221,11.7391
1.4934,14.38,35.4437,0.9398,0.9398,46.8034
31.3602,11.1002,18.5264,17.9185,16.4451,4.6497
1.0509,1.0509,38.103,41.9211,16.8232,1.0509
10.5962,28.9753,29.311,19.593,0.6376,10.8868
27.6261,12.5892,1.0203,18.7801,38.9641,1.0203
0.6987,23.7975,25.9225,25.5951,7.7924,16.1937
28.4283,24.302,30.9473,0.6565,13.1774,2.4886
19.9903,1.5224,1.5224,73.7708,1.5224,1.6717
21.0579,16.3615,37.0873,9.3647,12.5339,3.5947
12.2111,24.5303,23.4571,6.7368,9.9392,23.1255
50.9922,1.5159,1.5159,42.9441,1.5159,1.5159
0.6964,25.9295,10.0223,25.7569,15.331,22.2639
20.5669,0.765,34.6474,10.6696,31.5733,1.7778
16.3751,36.1079,4.8071,34.5509,0.8239,7.3351
7.5409,44.3568,9.4135,12.986,24.5343,1.1684
0.4937,15.7026,21.0259,17.6631,20.58,24.5346
28.0702,22.8063,0.6415,0.6415,22.6975,25.1432
5.8563,5.8563,8.2944,5.8563,5.8563,68.2802
0.7371,10.7497,34.5102,0.7371,32.2294,21.0366
32.7022,7.9321,0.6818,30.2149,24.007,4.462
0.6938,9.9433,16.4798,32.5429,18.277,22.0633
0.9367,45.6414,24.5791,10.0488,0.9367,17.8571
16.9066,1.2875,1.2875,56.8826,1.2875,22.3482
